"longitude","latitude","housingMedianAge","totalRooms","totalBedrooms","population","households","medianIncome","medianHouseValue","avgBedrooms","avgRooms","fold_id","preds","residuals"
-120.55,38.12,10,1566,325,785,291,2.5,116100,1.11683848797251,5.38144329896907,5,104050.048752376,12049.9512476245
-120.76,38.12,7,7188,1288,3175,1115,3.8488,130600,1.15515695067265,6.44663677130045,5,149251.425428186,-18651.4254281861
-120.41,38.33,17,1463,338,529,226,3.024,100900,1.49557522123894,6.47345132743363,5,126751.21037013,-25851.2103701302
-120.36,38.21,10,4300,845,1480,609,2.8208,139900,1.38752052545156,7.0607553366174,5,124063.903495206,15836.0965047939
-120.37,38.23,13,4401,829,924,383,2.6942,123500,2.1644908616188,11.490861618799,5,130864.392417639,-7364.39241763904
-120.37,38.25,13,4495,856,1149,459,2.5352,113700,1.86492374727669,9.79302832244009,5,114620.494650529,-920.494650528533
-120.27,38.29,10,3486,695,298,124,3.3542,103800,5.60483870967742,28.1129032258065,5,143020.978326955,-39220.9783269548
-122,38.99,39,1548,323,815,286,2.9489,67500,1.12937062937063,5.41258741258741,5,81679.1106851009,-14179.1106851009
-122.08,39.25,52,224,38,120,45,3.017,112500,0.844444444444444,4.97777777777778,5,176738.631319858,-64238.6313198585
-121.65,38.03,28,3144,694,1095,482,3.4402,192400,1.43983402489627,6.52282157676349,5,147170.586168043,45229.413831957
-121.63,38.04,25,2019,411,888,326,3.2619,183800,1.26073619631902,6.19325153374233,5,120734.108539137,63065.8914608629
-121.71,37.99,27,3861,718,2085,707,3.3558,129700,1.01555869872702,5.46110325318246,5,129212.403574716,487.596425283584
-121.7,37.94,36,1710,320,861,300,2.8828,131100,1.06666666666667,5.7,5,135641.527828359,-4541.52782835922
-121.66,37.93,19,2055,358,1064,350,4.7426,263100,1.02285714285714,5.87142857142857,5,194096.691549402,69003.3084505977
-121.61,37.86,30,1428,287,989,287,3.691,154400,1,4.97560975609756,5,153223.398611372,1176.60138862755
-121.64,37.85,22,1999,415,967,320,4.4583,253900,1.296875,6.246875,5,189838.444887367,64061.555112633
-121.81,38.01,47,1942,430,1074,393,2.2361,105100,1.0941475826972,4.94147582697201,5,90158.6631507733,14941.3368492267
-121.81,38.01,52,1124,245,528,226,2.2639,128500,1.08407079646018,4.97345132743363,5,111415.476781654,17084.5232183463
-121.83,38,15,6365,1646,3838,1458,2.5495,103600,1.12894375857339,4.36556927297668,5,115169.23960452,-11569.2396045202
-121.83,37.99,18,2741,449,1507,460,4.7566,142500,0.976086956521739,5.95869565217391,5,156450.042439882,-13950.0424398815
-121.79,38,36,1141,234,562,213,2.5893,108500,1.09859154929577,5.35680751173709,5,116918.193867922,-8418.19386792168
-121.79,37.99,10,4156,609,1878,586,5.6506,178600,1.03924914675768,7.09215017064846,5,213731.190734699,-35131.1907346993
-121.9,38.03,51,2982,689,1831,608,2.0034,87700,1.13322368421053,4.9046052631579,5,94393.4300110411,-6693.43001104111
-121.88,38,16,2605,440,1352,408,4.1947,140300,1.07843137254902,6.38480392156863,5,156450.042439882,-16150.0424398815
-121.89,38.01,30,4114,743,1994,722,4.2227,134400,1.02908587257618,5.69806094182826,5,155147.372042327,-20747.3720423271
-121.88,38,22,721,117,367,129,5.3098,151900,0.906976744186046,5.58914728682171,5,203262.441504049,-51362.4415040489
-121.86,38,16,3216,464,1504,453,5.25,161700,1.0242825607064,7.09933774834437,5,168355.383587781,-6655.38358778073
-121.9,38.01,34,3779,766,2356,722,3.5129,110600,1.06094182825485,5.23407202216066,5,109108.316279673,1491.68372032666
-121.9,38,14,1930,363,990,322,4.1094,162200,1.12732919254658,5.99378881987578,5,144668.019213052,17531.9807869481
-121.93,38.02,13,1524,286,940,308,5.1337,154800,0.928571428571429,4.94805194805195,5,149344.644608556,5455.35539144359
-121.95,38.02,9,3360,833,2041,810,2.1013,100700,1.0283950617284,4.14814814814815,5,133340.209448336,-32640.2094483356
-121.97,38.04,38,2505,554,1595,498,2.5833,83500,1.11244979919679,5.03012048192771,5,95447.5025907536,-11947.5025907536
-121.97,38.03,17,3685,685,1939,649,3.7043,139800,1.05546995377504,5.67796610169492,5,146631.076262703,-6831.0762627034
-122.14,38.02,44,1625,432,825,385,2.0523,133900,1.12207792207792,4.22077922077922,5,111103.810224961,22796.189775039
-122.14,38.03,42,118,34,54,30,2.5795,225000,1.13333333333333,3.93333333333333,5,134155.138980964,90844.861019036
-122.11,38.01,41,1345,272,718,283,3.3831,129400,0.96113074204947,4.75265017667845,5,128188.359764806,1211.6402351944
-122.12,38,20,6992,1404,3221,1334,4.2042,166400,1.05247376311844,5.24137931034483,5,169575.277133218,-3175.27713321816
-122.11,37.99,16,3913,710,1782,676,5.1297,206700,1.05029585798817,5.78846153846154,5,209741.992391677,-3041.99239167749
-122.07,37.96,34,1692,290,836,289,5.0172,197100,1.00346020761246,5.85467128027682,5,185243.277148049,11856.7228519512
-122.08,37.96,21,9135,1534,3748,1502,6.0859,266000,1.02130492676431,6.08189081225033,5,243066.046375917,22933.9536240828
-122.08,37.95,24,3173,548,1351,536,5.0672,243000,1.02238805970149,5.91977611940298,5,212052.414990173,30947.5850098267
-122.05,37.94,22,4162,1194,1804,1185,2.5459,179300,1.00759493670886,3.51223628691983,5,158382.594670233,20917.4053297673
-122.06,37.94,19,4005,972,1896,893,2.5268,235700,1.08846584546473,4.48488241881299,5,138369.23367633,97330.7663236699
-122.07,37.94,30,1260,276,707,221,2.892,220800,1.24886877828054,5.70135746606335,5,118678.735190729,102121.264809271
-122.07,37.94,43,1454,234,683,258,4.475,265700,0.906976744186046,5.63565891472868,5,191575.441709224,74124.5582907761
-122.09,37.95,32,1339,209,601,209,6.0265,247900,1,6.4066985645933,5,248430.461800777,-530.46180077712
-122.04,38,16,3077,733,1447,709,3.2484,91100,1.03385049365303,4.33991537376587,5,165999.569857674,-74899.5698576742
-122.05,37.97,16,60,10,65,19,6.1359,250000,0.526315789473684,3.1578947368421,5,189324.148514622,60675.8514853778
-122.03,37.98,45,2842,567,1261,535,3.6042,138200,1.05981308411215,5.31214953271028,5,152049.725728582,-13849.7257285822
-122.02,38,28,2965,533,1591,472,4.6375,178200,1.12923728813559,6.28177966101695,5,160882.661014156,17317.3389858443
-122,37.97,27,2491,428,1171,431,5.1021,202800,0.993039443155452,5.77958236658933,5,187114.811929409,15685.1880705915
-122.02,37.98,37,1474,343,782,331,3.4187,161700,1.03625377643505,4.45317220543807,5,136388.709995148,25311.2900048521
-122,37.98,31,2030,337,867,341,5.0915,193200,0.988269794721408,5.95307917888563,5,199506.602988188,-6306.60298818842
-122.01,37.98,34,1256,267,638,252,4.0507,161000,1.05952380952381,4.98412698412698,5,151213.188357186,9786.8116428142
-121.97,37.97,27,1691,289,807,296,6.1168,210500,0.976351351351351,5.71283783783784,5,214869.401372052,-4369.401372052
-121.98,37.97,26,2714,390,1232,409,5.9617,231100,0.953545232273839,6.63569682151589,5,213797.816003292,17302.1839967083
-122,37.96,32,3364,666,1980,678,3.7,179000,0.982300884955752,4.96165191740413,5,129443.708393084,49556.2916069156
-122,37.96,28,4071,713,2033,647,4.5833,190700,1.10200927357032,6.29211746522411,5,176161.680237055,14538.3197629453
-122.04,37.97,26,2470,626,1174,573,2.9861,160900,1.09249563699825,4.31064572425829,5,163057.349337834,-2157.34933783425
-122.03,37.97,20,3968,931,2629,903,2.9915,166700,1.03100775193798,4.39424141749723,5,130676.15166376,36023.8483362403
-122.05,37.95,20,563,107,246,123,5.4482,190800,0.869918699186992,4.57723577235772,5,292648.111692696,-101848.111692696
-122.01,37.95,8,3866,539,1555,513,6.0901,298200,1.05068226120858,7.53606237816764,5,268380.054035599,29819.9459644007
-122.03,37.95,14,3287,793,1601,716,3.1719,220500,1.10754189944134,4.59078212290503,5,142740.244715355,77759.7552846446
-122.02,37.95,22,3526,510,1660,508,5.6642,237000,1.00393700787402,6.94094488188976,5,218188.84431441,18811.1556855898
-122.02,37.94,23,3516,661,1465,623,4.2569,213100,1.06099518459069,5.64365971107544,5,213965.869855445,-865.869855444616
-122,37.95,9,2214,256,848,239,6.8145,339200,1.07112970711297,9.26359832635983,5,303109.398473599,36090.6015264015
-122.04,37.94,24,5732,873,2444,888,5.6292,231400,0.983108108108108,6.45495495495495,5,235499.511409889,-4099.51140988857
-122.04,37.95,29,866,138,341,133,4.7188,197100,1.03759398496241,6.51127819548872,5,184001.626750292,13098.3732497083
-122.05,37.95,22,5175,1213,2804,1091,2.85,144600,1.11182401466544,4.74335472043996,5,126299.588234241,18300.4117657586
-122.03,37.94,21,5541,776,2214,737,5.5777,279300,1.05291723202171,7.51831750339213,5,267549.20919438,11750.7908056202
-122.03,37.92,23,3318,408,1124,393,6.5847,358800,1.0381679389313,8.44274809160305,5,330308.193685941,28491.8063140594
-122.08,37.9,32,1075,170,486,173,5.0499,306800,0.982658959537572,6.21387283236994,5,231715.658612553,75084.3413874469
-122.05,37.9,24,4125,1020,1699,873,2.9526,271000,1.16838487972509,4.72508591065292,5,190469.256972219,80530.7430277811
-122.04,37.88,32,3250,550,1230,557,4.6424,312700,0.987432675044883,5.83482944344704,5,264437.731650321,48262.2683496788
-122.03,37.86,29,3025,477,1035,452,6.112,390600,1.05530973451327,6.6924778761062,5,337817.604003204,52782.3959967956
-121.94,37.73,22,6719,1068,2843,994,6.1265,260300,1.07444668008048,6.75955734406439,5,296977.145997034,-36677.1459970337
-121.93,37.73,8,831,231,404,224,3.375,350000,1.03125,3.70982142857143,5,202350.64380885,147649.35619115
-121.97,37.79,17,5688,824,2111,773,6.6131,312500,1.06597671410091,7.35834411384217,5,318562.049536654,-6062.04953665397
-121.96,37.76,8,3865,463,1548,432,9.7037,425100,1.07175925925926,8.94675925925926,5,484910.183675312,-59810.1836753121
-122,37.82,20,2206,458,926,432,4.6042,256400,1.06018518518519,5.10648148148148,5,259324.570875582,-2924.57087558199
-122.13,37.89,27,744,214,295,169,2.7411,350000,1.26627218934911,4.40236686390533,5,185421.55462308,164578.44537692
-122.13,37.87,18,1820,220,728,229,10.3713,426100,0.960698689956332,7.94759825327511,5,483498.967057862,-57398.967057862
-122.07,37.86,17,1102,224,317,208,3.5893,206300,1.07692307692308,5.29807692307692,5,226559.798423596,-20259.7984235963
-122.08,37.84,17,1320,159,1722,141,11.7064,500001,1.12765957446809,9.36170212765957,5,483017.324858697,16983.675141303
-122.17,37.88,33,3626,502,1348,480,7.6107,423200,1.04583333333333,7.55416666666667,5,390924.864186933,32275.1358130675
-122.17,37.87,38,1261,177,472,183,6.917,438000,0.967213114754098,6.89071038251366,5,387441.63127002,50558.3687299804
-122.18,37.89,18,4845,735,1634,734,8.1489,499000,1.00136239782016,6.6008174386921,5,400066.481232066,98933.5187679345
-121.95,37.94,21,3153,411,1318,431,6.8642,285400,0.953596287703016,7.31554524361949,5,304050.850213097,-18650.8502130967
-121.94,37.95,18,2541,355,986,346,7.1978,288000,1.02601156069364,7.34393063583815,5,303299.509468447,-15299.509468447
-121.94,37.94,26,1299,174,533,180,6.2296,291700,0.966666666666667,7.21666666666667,5,260677.590276511,31022.4097234893
-122.21,38.02,15,2150,327,1094,324,6.0224,198500,1.00925925925926,6.6358024691358,5,207670.14394227,-9170.14394227025
-122.26,38.04,41,2512,539,1179,480,2.694,123000,1.12291666666667,5.23333333333333,5,118207.563602052,4792.43639794798
-122.32,38.06,4,7999,1611,3596,1396,5.0969,174200,1.15401146131805,5.72994269340974,5,199408.308239445,-25208.3082394451
-122.29,38,16,4986,1081,2805,1016,4.025,173200,1.06397637795276,4.90748031496063,5,157929.140055502,15270.8599444975
-122.31,38,26,3735,641,1708,633,4.621,191100,1.01263823064771,5.90047393364929,5,198798.087456276,-7698.0874562765
-122.26,37.98,28,2038,329,947,349,5.1178,198000,0.94269340974212,5.83954154727794,5,217235.175122631,-19235.1751226313
-122.24,38.01,16,2084,315,1154,307,6.0102,235600,1.02605863192182,6.78827361563518,5,206406.280641379,29193.7193586208
-122.27,37.97,10,15259,2275,7266,2338,6.0666,272400,0.973053892215569,6.52651839178785,5,225417.609340442,46982.3906595577
-122.29,37.94,20,7578,1426,3637,1362,4.4387,190000,1.04698972099853,5.56387665198238,5,233539.899925438,-43539.8999254377
-122.33,38,35,3779,711,2493,679,2.9781,109000,1.04712812960236,5.56553755522828,5,114036.22419054,-5036.22419053951
-122.32,37.99,24,4865,968,2315,893,4.2852,173500,1.08398656215006,5.44792833146697,5,183723.099793442,-10223.0997934423
-122.39,38,33,44,6,23,11,4.125,212500,0.545454545454545,4,5,285359.126445071,-72859.1264450714
-122.37,37.95,35,215,45,100,34,1.6023,81300,1.32352941176471,6.3235294117647,5,147775.791769957,-66475.7917699572
-122.41,37.98,36,60,15,42,25,1.4583,67500,0.6,2.4,5,231382.897511428,-163882.897511428
-122.35,37.96,36,2191,531,1563,524,2.5164,114200,1.01335877862595,4.18129770992366,5,133242.705261176,-19042.7052611759
-122.35,37.96,29,1899,524,1357,443,1.875,97200,1.18284424379233,4.28668171557562,5,98591.5795611449,-1391.5795611449
-122.32,37.96,25,1728,403,934,412,3.375,133700,0.978155339805825,4.19417475728155,5,168355.383587781,-34655.3835877807
-122.32,37.94,38,2751,522,1390,489,3.7277,165100,1.06748466257669,5.62576687116564,5,160523.333965562,4576.66603443757
-122.32,37.94,46,1901,295,833,352,5.5196,210800,0.838068181818182,5.40056818181818,5,257770.495162072,-46970.4951620722
-122.32,37.93,40,1141,213,434,196,3.9464,186900,1.08673469387755,5.82142857142857,5,188844.905825667,-1944.90582566662
-122.33,37.94,45,1226,279,590,260,2.8833,140400,1.07307692307692,4.71538461538462,5,141780.319497306,-1380.31949730602
-122.33,37.94,47,1882,361,797,342,3.5848,140800,1.05555555555556,5.50292397660819,5,171439.579638481,-30639.5796384806
-122.33,37.94,43,1876,389,807,377,3.1571,141600,1.03183023872679,4.97612732095491,5,173619.878782205,-32019.878782205
-122.33,37.94,42,1695,345,719,334,3.9417,139100,1.03293413173653,5.0748502994012,5,189527.323436515,-50427.3234365153
-122.34,37.95,44,1788,368,933,329,2.875,133400,1.11854103343465,5.43465045592705,5,114011.799842246,19388.2001577536
-122.35,37.95,42,1485,290,971,303,3.6094,114600,0.957095709570957,4.9009900990099,5,134209.55647902,-19609.5564790199
-122.36,37.94,45,907,188,479,161,3.0862,79000,1.16770186335404,5.63354037267081,5,131202.164239913,-52202.1642399126
-122.35,37.93,28,1995,488,1182,439,2.3352,84300,1.11161731207289,4.54441913439635,5,117390.511702274,-33090.5117022739
-122.42,37.93,47,3453,779,1353,728,4.016,274500,1.07005494505495,4.74313186813187,5,368347.98884559,-93847.9888455896
-122.34,37.93,30,2515,481,1327,428,2.1287,95000,1.12383177570093,5.87616822429907,5,114143.987658634,-19143.9876586339
-122.35,37.93,39,2002,416,1166,395,1.7257,91500,1.05316455696203,5.06835443037975,5,93428.503850356,-1928.50385035596
-122.33,37.92,26,3887,779,2512,740,2.2301,122400,1.0527027027027,5.2527027027027,5,139626.848002901,-17226.848002901
-122.32,37.92,28,4649,977,2606,953,3.2674,129100,1.02518363064008,4.87827911857293,5,195662.564357098,-66562.5643570978
-122.31,37.91,39,2955,696,1417,682,2.7628,167800,1.02052785923754,4.33284457478006,5,196929.450190391,-29129.4501903905
-122.32,37.94,47,1911,283,697,275,6.2712,267700,1.02909090909091,6.94909090909091,5,326838.260272702,-59138.2602727019
-122.29,37.92,35,583,88,235,84,5.943,288200,1.04761904761905,6.94047619047619,5,323153.543984079,-34953.5439840786
-122.32,37.93,33,296,73,216,63,2.675,22500,1.15873015873016,4.6984126984127,5,130781.51205659,-108281.51205659
-122.3,37.92,33,1615,271,710,285,4.0804,239000,0.950877192982456,5.66666666666667,5,226368.417862704,12631.5821372963
-122.3,37.9,35,1102,308,688,303,2.3946,141700,1.01650165016502,3.63696369636964,5,170135.051177957,-28435.0511779566
-122.29,37.92,36,1450,235,568,234,6,311400,1.0042735042735,6.1965811965812,5,289337.281804876,22062.7181951243
-122.29,37.91,46,2085,346,748,354,4.0536,262000,0.977401129943503,5.88983050847458,5,236238.775278711,25761.2247212886
-122.28,37.91,41,3009,482,1053,490,5.828,324400,0.983673469387755,6.14081632653061,5,353252.935969596,-28852.9359695965
-122.28,37.91,48,2083,298,685,286,7.3089,331200,1.04195804195804,7.28321678321678,5,389991.305333497,-58791.3053334974
-124.14,41.95,21,2696,578,1208,494,2.275,122400,1.17004048582996,5.45748987854251,5,84656.9606863779,37743.0393136221
-124.16,41.92,19,1668,324,841,283,2.1336,75000,1.14487632508834,5.89399293286219,5,78677.3337914174,-3677.33379141745
-124.3,41.84,17,2677,531,1244,456,3.0313,103600,1.16447368421053,5.87061403508772,5,92708.0080969512,10891.9919030488
-123.91,41.68,22,1880,360,743,314,2.9688,152700,1.14649681528662,5.98726114649681,5,112890.242476908,39809.7575230922
-123.83,41.88,18,1504,357,660,258,3.13,116700,1.38372093023256,5.82945736434108,5,94897.206578695,21802.793421305
-123.92,41.54,22,2920,636,1382,499,2.0202,71100,1.27454909819639,5.85170340681363,5,73816.9124204694,-2716.91242046938
-119.95,38.95,22,1058,352,851,269,2.02,87500,1.30855018587361,3.93308550185874,5,102284.624263851,-14784.6242638507
-119.95,38.95,21,2046,580,952,353,1.7245,92200,1.64305949008499,5.79603399433428,5,101870.848064416,-9670.84806441572
-119.94,38.95,25,1789,536,1134,396,2.32,91300,1.35353535353535,4.51767676767677,5,98625.302084247,-7325.30208424704
-119.94,38.92,24,1258,216,235,96,4.6,136800,2.25,13.1041666666667,5,194296.1020155,-57496.1020155004
-119.99,38.94,22,3119,640,786,351,3.0806,118500,1.82336182336182,8.88603988603989,5,132957.737833396,-14457.7378333961
-120.02,38.91,22,2138,493,829,330,2.2056,107200,1.49393939393939,6.47878787878788,5,110658.511513682,-3458.51151368198
-120.01,38.91,27,968,191,283,143,2.0938,94400,1.33566433566434,6.76923076923077,5,95534.6430864506,-1134.64308645064
-120,38.9,21,1653,419,737,308,1.9727,114100,1.36038961038961,5.36688311688312,5,102615.254882303,11484.7451176972
-120.04,38.86,16,2708,481,712,261,3.7891,117700,1.84291187739464,10.3754789272031,5,143587.496640998,-25887.4966409983
-120.16,39.01,16,1463,264,54,26,4.975,206300,10.1538461538462,56.2692307692308,5,170106.203570716,36193.7964292838
-120.06,39.01,19,2967,528,112,48,4.0714,437500,11,61.8125,5,215855.724157946,221644.275842054
-120.97,38.91,7,4341,716,1978,682,4.8311,172200,1.04985337243402,6.36510263929619,5,183746.779583013,-11546.7795830134
-120.88,38.91,15,3876,778,1960,691,2.902,127300,1.12590448625181,5.60926193921852,5,120854.960967535,6445.03903246505
-120.87,38.83,12,2180,423,1070,377,2.8562,128200,1.12201591511936,5.78249336870027,5,120363.028335348,7836.97166465202
-120.81,38.89,17,1438,324,675,268,2.9444,119300,1.2089552238806,5.36567164179105,5,122103.712601274,-2803.71260127371
-121.08,38.67,10,2499,331,1040,333,6.844,239600,0.993993993993994,7.5045045045045,5,258486.079299334,-18886.0792993344
-121.07,38.66,22,1831,274,813,269,4.6394,173400,1.0185873605948,6.80669144981413,5,189726.060944989,-16326.0609449889
-121.01,38.73,7,6322,1046,2957,1024,4.7276,197500,1.021484375,6.173828125,5,181448.215211124,16051.7847888762
-121.02,38.66,4,7392,1155,3096,1065,4.5246,198900,1.08450704225352,6.94084507042253,5,169170.033721427,29729.9662785731
-120.96,38.66,11,2339,436,1062,380,3.9036,180800,1.14736842105263,6.15526315789474,5,156229.964262652,24570.0357373476
-120.93,38.77,9,2229,355,788,341,5.5111,196300,1.04105571847507,6.5366568914956,5,210653.976865961,-14353.9768659613
